ID x y V BV pmRA pmDE
154 1058.68 901.9 18.86 1.06 -4.0996683503470495 -3.0453732753326075
1055 953.49 1029.34 18.36 0.83 -4.033119092178395 -3.052661027423543
1056 1104.45 1175.72 18.16 0.88 -3.9802614685884423 -3.0019982605851516
157 986.51 1158.36 18.81 0.83 -4.387724380485677 -2.961056626972183
158 988.26 973.51 18.67 0.8 -3.8711443842765885 -2.8182774738582936
1059 994.86 982.05 18.36 1.0 -4.44750088359082 -2.8858467536161228
160 1100.02 1208.0 18.63 0.88 -3.719500063957357 -3.0687783696627884
161 1126.12 1131.83 18.57 1.04 -4.254342266779517 -2.808860301659351
162 1131.8 907.23 18.47 0.91 -3.965371977963371 -2.973996778747699
1063 840.3 1001.69 17.73 0.95 -4.57228009158955 -2.6901705320781937
1064 1031.65 1013.54 17.94 0.99 -4.184605848791594 -2.7921494630560866
1065 974.98 882.78 18.02 0.82 -4.137249692997197 -3.6502302536852316
166 948.93 935.87 18.31 0.84 -4.8193008516006195 -3.5196881892581118
167 1047.74 1073.49 18.31 0.9 -4.522508727414052 -2.93802199725867
168 1008.37 1142.7 18.07 0.84 -4.634239379687595 -3.2405613556627033
169 924.06 1205.07 18.18 0.8 -4.719335516136232 -3.20047956253825
1070 986.63 1039.26 17.6 0.84 -4.570145100369363 -3.0588897135360025
1071 1001.51 945.11 17.55 0.83 -4.587447462481874 -3.3857554983438396
1072 873.23 1075.01 17.32 0.79 -4.321507933340957 -2.853364115757362
1073 1010.39 876.1 17.14 0.84 -4.552800764895192 -3.159246348697289
174 1095.97 956.81 17.73 0.82 -4.367876018893347 -3.6410345920701355
175 1148.21 1064.51 17.79 0.88 -4.278286553243927 -3.297710401751707
176 881.0 1027.83 17.6 0.74 -4.601372675994182 -2.782764887865874
1077 1023.47 1064.12 16.8 0.67 -4.382281222893845 -2.8153454266589115
1078 961.03 1029.47 16.95 0.78 -4.475325827349223 -2.80440198007307
1079 1008.62 951.29 16.77 0.82 -4.247548346923505 -2.991583756163004
1080 992.47 975.39 16.73 0.7 -5.094043964515324 -3.3050983709331723
1081 1067.23 1115.15 16.57 0.76 -3.779039935048168 -2.8116430715557037
182 1099.04 945.62 16.8 0.64 -4.541208329368277 -3.130376795196725
1083 1129.56 1013.61 16.28 0.72 -3.908222117066452 -2.8950431622091206
184 985.38 1095.75 16.59 0.75 -4.741511605611764 -2.7779692818257495
1085 885.92 944.0 15.92 0.69 -4.230139710953708 -2.8654874035846256
1086 1186.6 1048.32 15.52 0.69 -4.489313113325635 -3.7975464404921464
1087 979.6 1016.8 15.57 0.78 -4.423548128546642 -3.291732585439729
188 1197.13 924.23 15.71 0.73 -4.696672409091173 -3.172035077137776
189 968.43 1061.53 15.56 0.72 -4.436371824856441 -3.421180321123762
190 1118.89 1062.14 15.3 0.64 -4.581242658911391 -2.787606746539383
1091 1089.28 1139.2 14.17 0.62 -4.234149009430594 -3.04731415317567
1092 983.61 955.7 13.54 0.69 -3.807291645366448 -3.172912489854658
193 969.38 1101.33 12.87 0.63 -3.8027913222424945 -2.895435554971042
194 1003.41 1091.6 13.85 0.66 -4.768781618130292 -3.61301579932159
20 1384.2631870069888 171.86425027927817 19.970175462997336 1.0049811407646307 -2.3300334898477004 -4.989279789504748
21 1438.3624243149964 583.8446424585406 18.95727183238745 0.5850176949763037 -4.194248389327954 -0.6219940260946495
22 2017.8864849269046 607.1308263491635 19.973946424203273 1.3290596536248538 -2.879347001162784 -1.7703937161617835
23 440.23069045602415 325.5916661700576 20.95340385575206 1.4370104647943187 -4.3210491228641095 -2.979392916614132
24 861.4665404963607 1979.493194592302 19.223551081682114 0.6732791626684793 -0.48446626183238317 -1.3757188556694375
25 60.580835898864734 670.6796876577444 16.13423587044569 1.1516358469617616 -3.998239351830714 -2.3233923542260215
26 1823.931490564041 967.2458619681747 18.397597436853513 1.304634484631832 -6.174106441492267 -0.5959957194672005
27 813.530362027383 979.7046640163935 15.997809145152361 1.969670146233626 -4.889169315138574 -4.272837199016083
28 304.3861062771605 575.7816171564348 17.92158344887713 0.4601768788507722 -3.772061462043487 -1.6562816506788862
29 1416.0631835672507 1796.7784594482125 20.39331434007397 2.2828719063450444 -3.9278685997211835 -3.296789617626341
210 1894.052888862231 678.6357399270578 19.836265229750936 0.4213390441821545 -2.2211622367560784 -2.26956261992006
211 1539.8534963900881 1277.6732387775137 18.70786354000048 1.5481914344042131 -4.206297910078431 0.24639795186758873
212 1831.0553258730024 1794.4894754758525 19.22254725871273 0.8588623029731975 -3.875446543050487 -2.8106579101341866
213 1407.9541880713573 1264.4721711025245 20.630605553729836 0.8983105642260779 -3.338869677385587 -4.229681133439531
214 166.13034439912417 1265.1046184350662 18.944604848727664 0.9550816912764608 -2.6660131181091646 -2.8608101289294456
215 1305.1620873448303 1157.9297513702863 21.559554468146747 0.25771136558943253 -2.92482255711805 -3.188383090028511
216 1518.0322621881473 739.4389904441277 15.358878224656566 2.5365951878872455 -4.389017090018987 -2.794996337047064
217 569.1069232673308 2019.0674040350339 20.929010146416825 1.147705176736011 -1.4181949380320416 -2.6142747032851434
218 1577.4890997336706 1206.674542079273 19.85388224853671 2.425967124032579 -5.224662809152784 -1.4657328600233706
219 1711.036974060527 2032.6227885761818 15.297331153263292 1.4765883903103607 -2.968138744270134 -2.665276246165244
220 1428.240374303397 656.9459506607989 18.93389150201703 -0.3123839269727405 -4.6284294332116716 -0.959641948331357
221 1435.740622851462 1267.5760215348898 19.60310177620678 0.4677470550903614 -6.099657825412337 -1.8021659363077278
222 1809.2646424815564 1064.5459851037242 18.202512506347183 0.3655804808186197 -3.1842763433310552 -2.1484763182934192
223 1998.220919251518 583.0394855222337 20.2622893729026 0.8981759482807317 -3.768359771782826 -2.1681754057759415
224 46.38456122569505 1783.907897469533 9.828122620750756 1.8053279406559721 -3.571793205132825 -3.0220987522072704
225 730.3064935708694 153.66424052804632 19.712489463914263 2.2410730594682238 -5.50084551473327 -3.754892413137559
226 1981.7598312204184 1568.6938349928382 18.65886510241008 0.8709396422447665 -3.1634371565972885 -4.130664519921197
227 1818.0932795080685 989.3211671045524 19.86134983780775 0.9913315072674407 -4.566631328820712 -2.626074161742567
228 597.266632080584 1839.4330007444876 17.245161688015052 1.583494453310229 -5.313981689994557 -2.079902802774855
229 1366.6348632375134 46.36898902373082 18.514757783591442 1.0180171233464304 -3.1475231165921835 -2.109598138796757
230 847.8608700489053 1397.382653270831 15.383632874193262 1.591352744169486 -2.786668541814974 -4.357948477063713
231 376.620020851479 433.35218436417904 19.952716853690493 1.5697143546656374 -5.15216672107421 -3.509404223329865
232 1753.2944719214888 689.9077526962769 19.91011828039798 1.0417390082624467 -2.9053257926716936 -0.04541642330060336
233 384.10476124859065 1073.2164697026517 19.726524221781442 1.1337206170055536 -3.711475925467105 -1.7456781338313285
234 929.4762651069118 1434.2731708300162 20.542976098015398 1.8971847254230423 -5.127922967346683 -3.1300841816527534
235 506.86599080281553 462.98648666733993 20.924962470337427 1.89852932931626 -3.4958273249044356 -3.0641720663300482
236 673.4136963619599 1542.7755397223677 21.177438249742366 0.5245402863012892 -2.9773294606270637 -3.4443878719740346
237 284.3748581380419 413.83033908951984 16.208728196671565 1.6145035833284505 -4.378368526914764 -2.9732274168839163
238 382.8915886216241 225.85730725070994 20.350386631730384 1.6740734978635576 -2.470432286461539 -4.262677439638921
239 1757.5605321856688 441.05291487797126 20.369747498616054 1.3270607378752561 -3.465062765512821 -1.4620690533970218
240 1526.343760233194 1659.686515965195 19.36664999908585 2.134613643400273 -2.363175017969853 0.7361356318332906
241 1721.1293383696345 620.5227487903203 14.510910189423095 0.8794465885674311 -2.438393597928113 -3.0379891376756465
242 1305.0130442984967 1573.4823441031233 18.462305505078298 1.9542064799932881 -3.5665039216979455 -2.480829938506306
243 912.5006330100252 315.8482171988551 21.138542446277906 0.7358449612259184 -4.0790874250828555 -3.0518205630638575
244 143.86801904891922 1274.3074552329335 18.640141174166086 1.5232910933749613 -2.3823162350691405 -2.070508906157083
245 465.4411429390045 80.25067762434765 18.973521521616313 0.09710724014651924 -3.600208808658168 -0.9929495143294866
246 1978.469829479182 357.65156963871664 19.966215100082376 1.0328345585588716 -4.8624192800564625 -3.987882798811393
247 357.9558833354215 371.7559032072834 20.021137526240768 1.751210012071128 -3.335844471343761 -5.014532902789803
248 724.0196108587595 1799.1865680096091 20.538334904769332 1.1660680164453996 -3.942186620511532 -4.3371526121376585
249 1587.2295979716516 931.4521492207493 19.42055039390619 2.1699972815600646 -6.902600530450929 -4.468343686910895
250 1741.3007045338004 1283.2496088636144 20.389838362237118 3.4471309197378788 -3.1115832505003156 1.6375724628958421
251 213.76216577663195 447.33632842931866 19.022755392252456 0.9798007908309355 -4.230341033422062 -2.825491334864415
252 1264.4440725345316 1672.8583751520398 19.655269826183297 1.0591070024945624 -2.876159468680998 -4.352675789043667
253 1527.319401498086 590.5503129652038 19.11889339476491 0.5118986278936166 -3.5046031042419132 -3.0014465941022106
254 1198.7719046505056 1366.979834770075 17.13712208494588 2.440045531106673 -5.255759120455896 -1.9472744917955271
255 796.032958399049 714.0396392183472 19.918707746415887 0.8097784867802287 -5.033051017090215 -2.735644498324306
256 1367.8303122996685 1237.6584021358337 12.587751429635532 1.3302662272577672 -4.486295328170553 -0.299173422312224
257 1151.2486532425885 289.8868463842157 20.47767595445177 1.370122869749611 -2.871886285832864 -1.7346407482278874
258 1480.7152446155972 28.299091912704398 19.126674353083853 2.249709025738997 -2.4377551776447857 -0.43604741487518517
259 1935.4253360471955 207.009722047776 20.58619702826058 0.47592913574145423 -5.134895200500499 -3.363630893929474
260 2000.793197975846 1906.1072940773156 19.840625578954246 0.2963706617423628 -8.90430467930238 -0.8217378337569754
261 291.11856161886135 1127.7681022291006 20.373480848892605 1.9598984821813799 -2.6869633763178076 -0.9575845568774259
262 443.45364322683645 569.7186778337007 18.628790342573616 1.354835770082029 -4.304638269116059 -2.0130007072910736
263 2039.9443264823208 958.4536740489366 17.49036394146554 -0.40591450995492695 -3.89614243600556 -1.212682975475081
264 500.3846282893055 1942.132192558382 19.286490395932546 2.045077590496795 -5.30387904725923 -1.344921880670031
265 1410.296127216334 293.59540374847666 18.798627763085907 2.0941562118500197 -2.676890214998671 -2.037757799040874
266 1922.6489635015255 2029.3589561863228 18.269093143115477 1.1846152988365108 -2.760146101334554 -3.0601748415373087
267 1735.8514377108218 1420.4443400369953 17.544369713741727 2.305563089695137 -2.652276749465871 -3.4893750153648213
268 819.3239085869739 1272.1481688048143 17.664849451798325 1.286350503532985 -1.70564507763428 -0.9720049170033436
269 1423.937413074796 1506.3793568223732 20.37388624670149 1.3762472236180296 -4.504451587475362 -3.471074750219404
270 712.5113340852215 1479.7835984559556 20.920245529714414 0.6098891565851899 -5.191251488634069 -3.6358037414390862
271 1671.753339073392 656.8266995326701 19.60547436271082 0.9592011918968225 -3.5886451782608484 -0.45714333598949786
272 1349.2998639389705 1638.1254297891753 20.053435148136632 0.5754536147386672 -4.493347828532534 -2.578357800082146
273 41.1274295680239 219.36225299075363 21.564453628155746 1.2856654096883688 -0.8301654581034112 -1.380806076508814
274 1221.9750794744575 1570.9692888827142 17.09178909561174 1.480147281138101 -1.8649381611710183 -4.3299334355509345
275 745.9435817342121 1895.7039786302435 20.962178865713977 1.9246619915292347 -4.369834615292708 -1.0666659139091332
276 51.52383198522534 1041.5274363452845 20.235941442987674 1.0198468617528345 -4.970413631069844 0.8468705719259195
277 690.1071440835817 1297.1946604067875 18.455959720982044 1.0949946008976883 -5.840163844857395 -3.3619332313036856
278 1839.6298883663783 1462.985285956025 20.96467442559331 1.3741955246527175 -4.242755624144214 -1.785403015879987
279 1950.811196494924 1699.191917688492 20.846849106930634 1.6074683651553692 -3.881774881676912 -1.6595492316683704
280 1152.3720150726458 506.8532430311709 19.50136702392121 0.786897807399652 -3.842318294550903 -0.7080341349983059
281 1240.9093804022452 813.135147544275 17.777518307604485 1.7322536503421286 -4.478111152751085 -2.427945906498699
282 2001.8444182122594 214.1329208715506 18.166742868481833 0.603135930998564 -2.993138248243188 -3.3694150369427764
283 662.53549863747 1647.155646866312 20.821948160557312 2.362927375067805 -5.121237883690743 -1.7571182175852837
284 160.161148576733 1993.372231105491 20.840382244718274 0.4421750633774361 -2.2785961602727314 -1.3271655578743993
285 539.8231851686382 733.1400541327491 19.50535912256558 1.636743354242731 -1.0834097343023261 -3.0067659473563695
286 1069.39579352629 158.46599145842424 19.178589709670153 0.8631536269704373 -5.715836076602063 -3.2969768246984756
287 568.1345744465609 1002.9297541520916 19.732731857423204 1.078157223394729 -4.758500717868793 -1.3826883384230628
288 1507.2463503320955 843.7617411454864 19.87559187524933 1.8616808744977118 -4.825286754533926 -3.487663799799704
289 1938.124951458602 1400.036466931952 19.540322188856642 1.2859769641407468 -4.2250860871973295 -2.376300503866764
290 526.0188543262029 923.2766807332941 19.090802521508476 1.4890637409714311 -1.091108684815012 -3.0853976216602113
291 1543.68851606366 1342.386201215986 20.76740994912801 0.4384076267339853 -4.623940086967205 -1.5879119495096328
292 106.17864171697056 889.1601859765028 19.90993790872824 2.5662542807178212 -4.191401703325224 -2.0520358641027445
293 805.8200959181986 1806.5488764415195 14.844814350019808 1.4151351642720034 -2.7077857637225025 -1.6527509479711484
294 302.18415899001707 61.77736311956028 20.126706335417726 1.0642452548884394 -5.739328697646946 -2.2176154075014667
295 1238.592568664395 457.82294363056485 20.0320503998316 1.3987663465589801 -3.8315015182031344 -5.225676246906861
296 1515.1517339957936 1218.9797153356426 19.839256562763055 1.0572091069435603 -2.6369551976550003 -3.484851966137274
297 993.047833569304 1803.4998973204956 19.633771746246612 2.1562215253323225 -7.357243657788459 -2.143063710377671
298 1059.2993810902851 2.2487025749455825 19.676147435444946 0.2963930906811092 -4.508782543412233 -0.3352280490786943
299 960.6488808340216 1054.3415713409443 20.51865084725126 1.6139460207874394 -2.113639890337539 -3.4829756823870355
2100 998.6941962592073 1213.2545172033044 19.52865215005886 1.2492665387253594 -3.118116114315182 0.09933451099148538
2101 494.01443867885064 827.1832004070661 20.60020354847476 -0.02037044884741626 -4.94661534682805 -1.546102880234475
2102 813.3747753646117 1086.285179967923 19.509898057396526 3.177986628611627 -4.730611915596219 -0.678755841397028
2103 1713.1157025272068 1515.5458609631569 18.18581183332456 0.37308759425371074 -0.8512569031110742 -5.194380476369153
2104 1668.9069640561586 1854.4796511668392 18.34183392981786 1.1771640164726367 -1.94579090167298 -5.060462252917169
2105 1416.9151283570131 480.9845609587585 18.802032655250112 2.1307299783155966 -2.2709562457929575 1.9395252420110936
2106 559.4407604187047 982.8809063441815 18.642699144959533 -0.15385188371707725 -4.238718508802556 -2.819724412141836
2107 1039.4103867571982 825.4259631371656 18.030513806477288 0.9927901019696489 -3.7427528225708064 -3.0832523180684097
2108 1496.1729290253627 264.3177572337295 19.653725572677597 1.1877059892010835 -4.185050164092675 -1.1274203945607806
2109 1091.3674957825517 311.7234195352278 19.596694019999386 1.066465605571847 -2.861132608400818 -0.24477726729717908
2110 1748.2010136725412 311.60678632791155 19.75491585756471 -0.032165737811794756 -3.468632072888915 -1.9377117592844302
2111 819.6401140225278 1502.5557041239747 19.80903612852332 2.2794571644339046 -3.6006994936430337 -3.9642056558468113
2112 1677.3695208418499 176.54477302220562 19.561159760299304 1.3773566504962047 -0.8353554782500292 -3.124706417434801
2113 481.89046490143096 1435.6562490017504 18.419352842823017 2.4993060665156106 -2.9321485922992343 -1.8614208837336736
2114 1862.4422919049366 1283.55297832602 18.55422148420643 0.23548310948466356 -3.6260241679811713 -4.780999305524805
2115 443.0534005754914 1408.5925914650074 17.705300479535946 1.2040536465663068 -4.016411361717326 -1.0062364991624317
2116 1202.750230036605 1471.8403066111398 17.719571000229664 0.8107786081628402 -2.661996486202974 0.11881893703621627
2117 441.6926453629226 1019.2947239350096 20.516062453348628 1.1268805642012718 -5.064700326852519 -4.013826244723965
2118 1828.4388563440802 480.01502074529276 20.666086534787176 0.7629456172699984 -3.7620124147298304 -1.6903518136922797
2119 429.6995654575355 1581.689499885906 21.089981011401065 2.7310353973824375 -2.6241678847668557 -3.771882027829155
2120 56.77559287683425 1398.2751548966553 20.40267410073293 2.1123781246775213 -4.628279236146761 -4.634286305364229
2121 334.0313770185003 693.5595505240519 18.70348559148461 0.4494329910615656 -2.4948813382639887 -3.1823666770564776
2122 1103.6062169267507 1271.516662145078 18.940010288379984 0.6388007910468702 -4.035473094219283 -2.2442471463330285
2123 1552.9148237022891 2004.825988389387 19.27698131970582 1.4262679044656923 -5.419091864739614 -3.7494982042731513
2124 77.65778725188534 853.651942545376 18.9166561773335 0.7770521266114357 -5.235747174823173 -3.4592177240719755
2125 654.5802742506014 476.61661333441384 21.148652530536186 1.1236564184135363 -1.8500569970218468 0.06407367639564487
2126 906.9921104905993 2000.3426511939101 19.7119063652046 0.9332456023474096 -1.7229926776212054 -2.8984899790347196
2127 1803.0947166560154 655.9492950966353 20.167839501156955 1.0128591113992635 -3.780780044716893 -5.759954299874603
2128 1354.7380978343374 1970.2421935481416 20.159955852709302 1.3906680897635202 -6.47898380280283 -6.747040031306984
2129 1.2277649237682908 1617.338038488197 20.126233575095043 0.5737815126541155 -2.8413205540939224 -1.2261497475143517
2130 1229.096569828446 1490.6174842221471 21.078437159299064 1.752157986986141 -5.78282720014574 -1.6196213706995328
2131 1639.146070812037 1144.5010911898337 20.428244317085834 -0.3870901857373419 -3.793236241831091 -5.048698655813089
2132 48.8571978150087 1653.3681553858285 20.380915560209832 2.207656564423453 -6.212763919725456 -2.013288213795992
2133 49.98506033208787 1480.8284890960176 18.833541385940833 1.4060138272629077 -2.643758560345505 -2.336010029206914
2134 1895.0767605142282 828.2041027520663 17.088912986319453 0.8334135903576722 -4.924843946719247 -2.9388827437484557
2135 1935.984698350729 1684.7726080888538 19.320189892391653 1.4114095768205297 -5.657139133088432 1.5981951605513296
2136 726.4617598821105 694.0725455176614 17.840076188111407 1.9457657951862661 -2.70197944816198 -0.27923783843969296
2137 1729.9577310222542 684.8051274012387 18.84888416708129 3.206268690140553 -5.1501664559393685 -0.5707675796676259
2138 1263.8742223386232 117.2145478088712 18.13026685496898 2.247847178467081 -1.996750053772892 -2.302566078059425
2139 1057.446291647984 606.5383139278911 20.873382088997122 0.32293758058655003 -3.863894901910715 -3.0793560753507205
2140 297.9682977644643 955.9804086648965 20.172771226136586 0.9637163414456007 -3.0623623546452583 -1.2045048078520064
2141 1669.7643800619053 447.26805482832833 20.556154182328847 1.0494998374607039 -6.328959211091101 -0.2564261661343461
2142 1179.5514814874493 1481.6860706480527 20.350488469047566 2.029020823294558 -2.9226198141596154 -2.6996436022204637
2143 277.71346624355465 282.81712294907743 20.39301728519809 1.1622888648542395 -4.852372075147984 -2.6402112303715684
2144 208.26126994058563 1310.4416188258492 20.161216674594407 1.6437206214354465 -6.317739469995036 -4.123232461311071
2145 1001.508200205506 758.6840086158847 21.52274875622198 0.6216885745169005 -4.114581080625427 -3.0507450627058104
2146 837.7454602797775 538.0489621147481 19.03824073117748 0.5143986201925195 -2.9744488075147313 -0.9688913918120288
2147 368.31635912131287 1548.8970870658504 16.305885276901414 0.931716352665498 -3.3198229000354638 -5.7240320684464585
2148 503.1618307750871 1581.4329329176114 18.59751646040742 2.5326303795415432 -1.5747239065538783 0.501922115844371
2149 484.17759680623044 164.63054460216335 20.820917693213605 1.0063164166605265 -7.312685286226726 -1.023853740754654
2150 989.9516341991816 1313.3762206306642 19.377601630889544 0.04202430075142824 -3.007663082483834 -0.9444144634457103
2151 1695.5211662893862 657.1949539171053 17.883324849652272 1.2400405842713018 -3.6025647722954592 -1.099284337871962
2152 1296.9716998246145 1381.4482814448168 20.97074088698494 1.451418379351766 -5.245857441792955 -3.2778155120649792
2153 431.63073039305186 1083.3338944151758 20.137545535979168 0.2919607171375944 -3.6846252999354405 -2.7781466887818387
2154 1334.0834740950081 625.901409029264 18.37311973187903 0.9633241568352727 -6.97553759362088 -3.5798569205316317
2155 106.27934011037087 105.80025263207881 17.431984404405394 0.9192040167713629 -3.5886940469314146 -1.4468272968406681
2156 116.64744600083372 646.2902990072794 19.389959218091935 1.1371705530950116 -4.3902658080911765 -3.3293745223029014
2157 994.7843991511595 2011.1065858292593 20.03223414116084 2.036858010841167 -1.2660158765627898 -1.3184923759537706
2158 1138.1937152544476 1578.5508740750622 18.92175011648133 0.6879550490241784 -4.205164775209819 -2.3737761488123543
2159 1602.8692745949186 504.02027085018426 19.0077423251846 -0.004936729479754959 -4.939800896876762 -3.521822440313466
2160 388.1791971201883 1055.9126651766599 19.865085231017858 2.0445367240120302 -3.7984717494610303 -3.4379913370097954
2161 2013.96547610415 1588.5842193759609 20.782587071775268 2.3686470136384417 -2.694199480441143 -0.8407844903049793
2162 1890.2310111013992 220.7789377732904 19.49981504480974 0.5582031514352576 -3.5430188813142576 -2.3334965942457973
2163 595.5689244767289 1097.6402137253788 19.92773148909332 0.4750122812064958 -2.1005786652692775 -0.3596563024936006
2164 1350.1912240205008 890.1705820570544 20.13299354406828 -0.04153063751860252 -4.358390906360277 -4.467423969787459
2165 669.437236825024 281.8527479113386 19.871280189060343 1.7050869849896972 -5.480396496470919 -0.9721068253996163
2166 1598.647265751455 305.45947934589185 19.286576358827997 0.3121561905015108 -3.9140404211553026 -0.913997812297022
2167 1645.5828123356355 1241.947726158727 20.286598122563053 1.6016377689966115 -6.9193774275846645 -3.3290582616928597
2168 589.9099416585864 1749.1338712978302 20.332199158590694 0.41037241530299 -5.432719741337421 -2.5204919900270806
2169 603.0638575375676 1701.6669478480921 19.979314419199213 3.628963360698411 -4.435284883650156 -2.216507265113293
2170 412.25288857753685 212.20433821918323 20.404794154101015 1.5168931687106295 -3.3367320680557855 -1.0307754140945706
2171 438.7929728924737 1523.415421158401 19.872053530457947 2.5617406698989607 -4.0929975124991715 -3.9352022249892444
2172 211.72753034221387 502.2947645632232 17.891263836134787 1.1887049417966211 -3.9837266617266303 -1.8359879959761227
2173 1064.4440295283816 25.207575906595366 18.66805609571272 1.8811457260352529 -2.8076330585480638 -1.7329899916085723
2174 1651.571882233792 2019.5291603955975 19.223804919334075 1.1520776484360655 -4.008782286149699 -2.6953771651535785
2175 863.7937101495745 1586.4305400884855 17.94750005027406 2.0755408423403314 -4.304680311587271 -5.085354984865167
2176 1146.0013624031237 1057.4177447239008 20.237879898591576 2.3595280975070145 -4.414508602883564 -2.555242117927781
2177 331.8454492191172 537.7286815653422 19.07813596305703 1.5783525103308442 -4.596835941275476 -3.3058700016426554
2178 403.25248829113525 1705.1049800890726 19.470431163220578 -0.3173028719448787 -5.318162862045274 0.9912859662783475
2179 989.3007154885736 1004.1025500567969 19.96676440679657 1.0962005827490129 -4.447148050704483 -1.2771469405307179
2180 859.7879948277293 1886.8200847259714 20.723088160500588 1.6165561064357368 -4.035622707015997 -1.649857682627868
2181 1407.6539944330277 142.4985128758567 17.885087414095473 1.0132647655836544 -5.1116560846074535 -3.1341577496994146
2182 1810.8112373476954 1253.467211863076 20.53501862325431 0.6761959860354314 -2.470461082897576 -2.3417344345953257
2183 1417.651713814334 1611.9235547126452 17.871336251056142 2.0449492535975207 -3.112567651537944 -0.8521041923928552
2184 383.24486341273837 1073.9281623730508 19.92921866408684 0.5093184841601481 -2.663540017811194 -0.7687132176400506
2185 1721.348955400793 1714.4638974617585 20.787063540742782 0.9785896044868455 -5.471200136825738 -1.847689532499764
2186 725.0761306839242 244.27116630196292 19.188760484016143 -0.016374169295121616 -3.610085391793523 -1.937868429706666
2187 1624.7980856243491 1486.1802457572753 20.04034416869844 1.0521641210168318 -5.572357370021517 -3.290135760016342
2188 1792.6536324211227 1622.2426377971115 19.679172767269993 1.0210434452651729 -3.5064201579274656 -1.1722135314542854
2189 1806.2813316477343 648.0306662378341 19.75582276712983 0.4996449973715859 -3.910999527096866 -0.9646930212771085
2190 1108.9281026329163 1220.84278266309 17.525631011736735 -0.26924320712342276 -3.6666959923072424 -2.9676280059893974
2191 400.27687060571157 1311.6600213184774 19.005187857834645 1.6036936791255327 -5.210251042885399 -4.006523608656328
2192 223.4759716848248 1142.7509752409878 18.054956155989764 -0.1163934662828118 -4.303987828249744 -3.0940914214529873
2193 301.5518687537103 214.5487638353618 17.76277495552792 1.342341528677347 -6.2936486261794755 -1.9494933640409515
2194 684.8912276942126 1422.660713067811 18.678695011646813 2.2268826096704277 -3.682567761091883 -3.407157502874936
2195 1621.7543983419112 965.0665689555733 19.158331365620967 1.5073858435725322 -1.8363254930086654 -2.0298491210030316
2196 240.81611301073644 604.3384343670311 19.70581826039189 1.2899415376653594 -4.203697987003158 -2.008327720640155
2197 325.90702349479625 1374.699819130444 16.653390285599183 1.9561777244023983 -3.0521872378914887 -2.9586624463192717
2198 812.4960704306134 1245.9755663787266 20.68327521478454 1.3605526401675272 -4.3602947430764685 -2.0748061694094395
2199 751.1837730476141 405.3188026273008 19.439390240190402 1.543053500012275 -4.269123037661452 -1.8900713768905733
2200 1830.8308908025053 149.55437019568876 16.848303399048163 0.45749969781286937 -4.502219508060966 -0.41050214355989056
2201 1680.2163004848874 427.688380656366 19.498826028268997 2.429398801459799 -5.355723610307652 -0.9184935853726208
